,created_at,text,0
180,Fri Nov 13 20:25:21 +0000 2015,RT : StcTsdl: RT iFoodWorld: #foodphoto #food #chef #dish #foodeat #foodinlove #cook Bacon cheddar biscuits https://t.co/Rlj1wSFNbS,0.16666666666666666
181,Fri Nov 13 22:42:20 +0000 2015,RT @JohnLegere: Yep!  @Samsung #GearVR is coming to @TMobile!! https://t.co/j7wLUm3QRQ,-0.07142857142857142
182,Fri Nov 13 21:14:22 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/PnNKr72TFi,0.0
183,Sat Nov 14 01:25:30 +0000 2015,"@comcastcares after few phone calls already got it worked, thanks :)",0.0
184,Fri Nov 13 22:55:04 +0000 2015,S/O To @comcast @comcastcares  For Having Me On The Phone For 30Mins And Still Didn't Pick Worst Customer Service ??,0.0
185,Fri Nov 13 22:03:09 +0000 2015,@sprint has the data I want @verizon  has the network are I want @TMobile  has the speeds I want @ATT  has the exclusive phones I want :(,0.2
186,Fri Nov 13 19:48:19 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/v7BJIzMY11,-0.020833333333333332
187,Fri Nov 13 18:52:15 +0000 2015,"RT @nathalia73: Last night with my partner in crime @ItsSkylerShaye , @TMobile @Zedd  and @BrunoMars ??? https://t.co/g05CTpX9pf",-0.025
188,Fri Nov 13 18:59:23 +0000 2015,@JohnLegere @TMobileHelp @sprintcare ok TMobile made a mistake and they are asking me to pay for it Sprint was never this bad! Sprint HELP!,0.0
189,Sat Nov 14 00:33:13 +0000 2015,@hulu_support what happened to new episodes coming on of Grays Anatomy and The Good Wife? I am bummed!,0.0
190,Fri Nov 13 21:19:26 +0000 2015,"@comcast closing service centers (Elgin, Lake Zurich &amp; Carpentersville, Il) is not improving your customer service it's inconveniencing us!",0.0
191,Fri Nov 13 23:30:04 +0000 2015,@att edgar from at&amp;t is a dick,-0.0625
192,Fri Nov 13 23:57:25 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/TBHspZU4DE,0.041666666666666664
193,Sat Nov 14 00:39:31 +0000 2015,"@ATTCares troubleshooting: turn off router and turn on again. Now pay us and fk off""",0.0
194,Fri Nov 13 19:46:38 +0000 2015,@TVtibi @hulu @netflix @netflixhelps @hulu_support  SAVE HART OF DIXIE SAVE BLUEBELL  #SaveHartOfDixie #HartofDixie  https://t.co/ykNqAviwhX,0.10416666666666667
195,Fri Nov 13 22:39:04 +0000 2015,@TMobileHelp yes My former carrier is flipping out about paying for the phones I traded in,-0.3125
196,Sat Nov 14 00:12:49 +0000 2015,@VZWSupport it's over man. I pay too much to limit my phone usage,0.125
197,Fri Nov 13 21:34:15 +0000 2015,RT @Packermom1981: Waiting 20 minutes in a store to pay a phone bill!  #Hire more people #stupid @TMobile,0.25
198,Sat Nov 14 01:38:58 +0000 2015,@BKRansford I have @comcast / @XFINITY and they will not offer the @Pac12Networks in my area,0.25
199,Sat Nov 14 00:50:34 +0000 2015,"?.@DestiGrace1 @nbcnightlynews @potus  ""the media"" is paid by the @comcast s , &amp; other proxies of war profiteers to say what they're told...",-0.017857142857142856
200,Fri Nov 13 19:33:53 +0000 2015,Omg there dumb @JohnLegere  https://t.co/vHtve4Zl75,0.25
201,Sat Nov 14 01:28:54 +0000 2015,RT @AMERICAagogo: @Slate  Who gives a flying fuck? #FaceFuck #facebook #NSA #VERIZON  @anon99percenter @MericanSheep911 @rovibe71 #USA http?,0.0
202,Fri Nov 13 20:02:28 +0000 2015,"@ATTCares Hey guys, any idea when Lollipop will finally be pushed out to my device? I have the Gpad 7.0 LTE.",0.2
203,Fri Nov 13 22:11:48 +0000 2015,But are they floor seats?  https://t.co/C9RtkPH6nN,0.0
204,Fri Nov 13 18:24:55 +0000 2015,Just got real free cell service with #ringplus https://t.co/nVYQBOigpQ Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.075
205,Sat Nov 14 01:36:35 +0000 2015,@TMobileHelp DM sent,0.14285714285714285
206,Fri Nov 13 21:20:07 +0000 2015,"Want to switch back to #Verizon, but want to keep my current phone. But they don?t give a good deal on that? #Sad. #Sprintsucks #sprint",0.0
207,Fri Nov 13 22:05:27 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.125
208,Fri Nov 13 21:43:29 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
209,Fri Nov 13 18:12:06 +0000 2015,What the public had to say about #Comcast at last night?s City Council hearing https://t.co/F2hbufBexT via @TechnicallyPHL #cio #cto,0.125
210,Sat Nov 14 00:05:26 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,-0.0625
211,Fri Nov 13 19:31:36 +0000 2015,"#Verizon #Tablet ? Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop? https://t.co/GrrRQtSZIs #Android",0.08333333333333333
212,Fri Nov 13 21:09:09 +0000 2015,@VZWSupport @karriefonte  Have supervisor with authority who truly cares give me a call. I am once again on the phone with Verizon .,0.0
213,Fri Nov 13 23:42:30 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/IFpvxRQter,0.0
214,Fri Nov 13 20:39:03 +0000 2015,"@VZWSupport yeah, all up to date on that. Wife has an s4 with similar issues at the same locations, also up to date.",0.25
215,Fri Nov 13 19:35:00 +0000 2015,@vzwsupport https://t.co/Sw38I5lKDs this is why. so greedy.,0.25
216,Fri Nov 13 19:06:32 +0000 2015,Today is the day I am super bored! Good thing I have all my #hulu shows to watch on my TV thanks to my #chromecast,0.0
217,Sat Nov 14 00:19:30 +0000 2015,@TMobileHelp I am without any phone TMOBILE!!!,0.0625
218,Fri Nov 13 22:08:53 +0000 2015,RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN?,0.0
219,Fri Nov 13 21:20:05 +0000 2015,RT @teenwolf_RT: RT to #Hulu bring all seasons of @MTVteenwolf to the streaming service @hulu_support @hulu,-0.125
220,Sat Nov 14 00:36:00 +0000 2015,@ATT @ATTCares I called ATT told them I drop drop calls 3-4 times a day at home. Their answer. Buy a micro cell. REALLY?!?,0.25
221,Fri Nov 13 18:09:01 +0000 2015,RT @eriin_x0x: @icedtori @_danmast @KatiieFiischer @pinarobread_ @ATTCares att rapes little kids and their moms,0.0
222,Fri Nov 13 22:25:53 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.125
223,Sat Nov 14 00:30:57 +0000 2015,@VerizonSupport watching @MSGNetworks and it keeps pausing.,0.21875
224,Sat Nov 14 01:27:20 +0000 2015,"Hey @dish and @Pac12Networks why can't I catch the #wsuvsnau basketball game in Pasco, WA? 2 hrs from campus?",0.05357142857142857
225,Fri Nov 13 21:51:55 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.05
226,Fri Nov 13 20:54:37 +0000 2015,RT @_leijal: Dear @hulu_support   Wanna be loved by the greatest fandom ever? #SaveHannibal and you'll be our messiah. #Hannibal https://t.?,0.011363636363636364
227,Sat Nov 14 01:40:48 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/oWxMufxFie,0.0
228,Fri Nov 13 22:38:16 +0000 2015,#comcastcares: sandrasalzer I am sorry for the poor customer service experience. Do you still need help at this ti? https://t.co/dJox0pH0pc,0.0
229,Fri Nov 13 21:08:16 +0000 2015,"@IanJamesPoulter @dirtydeed1984 @ATT yeah, pay your Fkn bill asshole",0.075
230,Fri Nov 13 19:59:34 +0000 2015,"@WAdvocatesLLC @TMobile sorry I'mnot goingto payyou fora phone I returned. I returned thephone within 15 days, I owe you guys nothing.",0.0
231,Sat Nov 14 00:40:07 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
232,Fri Nov 13 22:00:25 +0000 2015,See @RevRunWisdom w/ live mix by @djenuff at the @ATT store! 250 W.57th St. Midtown West 11/17 11a-3p WINPRIZES https://t.co/jeHNN02M5F,0.125
233,Fri Nov 13 23:03:02 +0000 2015,@TMobile I am a loyal customer of about 10 years and to be lied and deceived as i have is very disheartening.,0.10416666666666667
234,Fri Nov 13 18:49:20 +0000 2015,RT @thatsnotmyboob: Love my new @SamsungMobile But not receiving texts from iPhone users ? especially when your best friend can't text you.?,0.0
235,Fri Nov 13 19:40:36 +0000 2015,Verizon Gets Green Light on FCC Waiver Needed for Wi-Fi Calling https://t.co/YBKgca1H7P #FCC #Verizon #Apple https://t.co/8gYctvm4fO,0.0
236,Fri Nov 13 22:42:15 +0000 2015,@TMobileHelp how about your corporate offices had the audacity to tell me that I cannot receive any further info smh ?,0.0
237,Fri Nov 13 22:44:51 +0000 2015,@comcast we got new wifi today and it isnt working for anybody but my mom im going to come cry in front of your office until its fixed,0.020833333333333332
238,Fri Nov 13 19:29:10 +0000 2015,"#Verizon #Tablet ? Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop? https://t.co/1gFJC92CHG #Android",0.0
239,Fri Nov 13 22:34:33 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/iS2gmPwaCb,0.05357142857142857
240,Fri Nov 13 19:26:58 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.0
241,Fri Nov 13 20:41:04 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/ymJryJ3Htj,0.08333333333333333
242,Fri Nov 13 22:21:01 +0000 2015,RT @ashleytisdale: Celebrating tonight with @TMobile and @JohnLegere #BingeOn https://t.co/8CSjo8Hnhx,0.0
243,Fri Nov 13 21:02:08 +0000 2015,@TMobileHelp hey there! I have an iPhone 5s and am sitting at the busiest single-runway commercial airport in the United States. No service.,-0.05357142857142857
244,Sat Nov 14 00:59:48 +0000 2015,Just got real free cell service with #ringplus https://t.co/nFUoS3DsaN Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.05357142857142857
245,Fri Nov 13 23:04:14 +0000 2015,@MSNBC @BBC @CNN @TMobile What they did and have done for 30 years is inject adderal German for mistruth sunpharma Sun symbol swastika,0.08333333333333333
246,Fri Nov 13 19:21:52 +0000 2015,@comcastcares yes The audio cuts out every couple of seconds and it seems to be on every other channel.,-0.078125
247,Fri Nov 13 21:05:42 +0000 2015,"@ATTCares so, upgraded a phone this week and now it's burning through data.  What's up with that?",0.21875
248,Fri Nov 13 20:52:10 +0000 2015,Understanding T-Mobile's Free Video Play | Light Reading https://t.co/eJcuvOW4AA via @Light_Reading @JohnLegere @tmobile,0.25
249,Fri Nov 13 19:13:07 +0000 2015,@ATTCares your LTE network in LA needs a lot of help,0.25
250,Fri Nov 13 19:37:24 +0000 2015,"@ATT the issue is 2 hours on the phone, endless transfers and dropped calls. I need a manager to call me",0.25
251,Fri Nov 13 23:04:47 +0000 2015,"@comcastcares was a better experience than what @haleymcpunchy is STILL dealing with. Sorry to talk to you like your nanna, but you guys",0.0
252,Fri Nov 13 22:17:31 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",-0.017857142857142856
253,Fri Nov 13 18:28:07 +0000 2015,#TMobile #Data ? T-Mobile implements a sneaky price increase for its unlimited data plans ? Are you? https://t.co/wMf0AQMK5q #UnderTech,0.05
254,Fri Nov 13 19:14:57 +0000 2015,"Go to hell @verizon ""A car that is kind of plain looking"" huh huh?  Fuck you! Suck a bit fat floppy donkey cock! https://t.co/5YMJu05Wtv",0.25
255,Fri Nov 13 22:45:33 +0000 2015,"i've been with @tmobile for almost 10 years now, never needed help (good) but now that i need help they are a huge failure",0.08333333333333333
256,Fri Nov 13 18:07:43 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",-0.046875
257,Fri Nov 13 22:58:15 +0000 2015,"@VZWSupport experiencing difficulties charging phone, have total mobile protection &amp; am eligible for an upgrade. Can I replace @ local store",-0.026333333333333337
258,Sat Nov 14 00:14:32 +0000 2015,@DBDR @ATT @VerizonDeals ...best plans with you to suit your needs and usage according to you and/or your family! Can you please... 2/3,0.09375
259,Fri Nov 13 21:47:03 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
260,Fri Nov 13 18:13:44 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
261,Fri Nov 13 20:34:11 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.10416666666666667
262,Sat Nov 14 01:21:21 +0000 2015,@ATT my phone service is down.,-0.046875
263,Fri Nov 13 21:41:56 +0000 2015,"RT @CWFanTalk: Want to chat about #TheFlash? Watch Production Designer @tbharron RIGHT NOW on @CWFanTalk, presented by @ATT: https://t.co/B?",0.0
264,Fri Nov 13 21:09:26 +0000 2015,@VZWSupport I was told my service would be reinstated in 15 min-1hr. That was nearly 5 hrs ago. Help?,0.05357142857142857
265,Fri Nov 13 18:57:18 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.041666666666666664
266,Fri Nov 13 20:42:02 +0000 2015,I think Sullivan is a bit busy with #Blindspot. https://t.co/2tnByo1o5r,-0.09375
267,Fri Nov 13 23:13:36 +0000 2015,@ATT I can't make a phone call on ur network in Chicago. Husband can't either. All calls failing. I hope I don't I have an emergency ...,-0.09375
268,Sat Nov 14 00:23:22 +0000 2015,"@comcast you clowns don't have one channel that streams Brazil vs Argentina, I can't believe this crap I'm switching to @DIRECTV",0.25
269,Fri Nov 13 22:22:09 +0000 2015,@comcastcares what my passcode to install?,0.0625
270,Fri Nov 13 19:10:51 +0000 2015,#ICYMI @Reuters exclusive: @Verizon weighing $10 billion sale of enterprise assets https://t.co/qdgV3yQYwB,0.275
271,Fri Nov 13 23:34:49 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,-0.125
272,Sat Nov 14 01:02:11 +0000 2015,"@dish I don't understand why I pay for the SEC Network and a team in my state is playing on the SEC alternate channel, but it's not on! #WHY",0.041666666666666664
273,Sat Nov 14 00:21:06 +0000 2015,Just got real free cell service with #ringplus https://t.co/PF6lp82saK Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,-0.015625
274,Fri Nov 13 18:06:02 +0000 2015,@KatiieFiischer @_danmast @eriin_x0x @pinarobread_ @ATTCares AT&amp;T won't block us cause they like we blowing up their mentions ???? suck us,0.041666666666666664
275,Fri Nov 13 23:43:13 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/6RzvjBavyI,0.25
276,Fri Nov 13 21:17:19 +0000 2015,"#Verizon brings back $20 activation fee for devices The fee, which kicks in on Sunday, applies to new consumer lin? https://t.co/8HOPRugKNV",0.0
277,Fri Nov 13 23:01:16 +0000 2015,RT @JohnLegere: There should be a service like this for dumping your old carrier and coming to @TMobile. ;) https://t.co/nulH5NBfj5,0.0
278,Fri Nov 13 21:44:12 +0000 2015,RT @IMSHIZZ_MRBYOB: Anyone who wants bad service will go to ATT https://t.co/mgupJCInLE,-0.125
279,Fri Nov 13 23:42:54 +0000 2015,@TMobile pretty sure that won't work on my android,0.0
280,Fri Nov 13 22:24:30 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.041666666666666664
281,Fri Nov 13 20:07:15 +0000 2015,@askdes is there any update for the nexus 6 ota to Android M....seems its been in testing forever!  #nexus #tmobile,0.25
282,Fri Nov 13 22:14:00 +0000 2015,"RT @Panthers: #Panthers fans, enter for a chance to win tickets, pregame passes &amp; gear courtesy of @ATT! [https://t.co/Qgsmqj79PC] https://?",0.10416666666666667
283,Fri Nov 13 22:56:23 +0000 2015,@ATT you're trash,-0.025
284,Fri Nov 13 22:07:34 +0000 2015,@hulu_support when I do that it tells me that I am ineligible for the promotion. Which is fine. I don't want the promo just to renew.,-0.25
285,Fri Nov 13 18:08:01 +0000 2015,@AyeDeeJaye @ATTCares you giving her a phone fam? What can you do for me bc sprint tripping with the monthly cost for two phones,0.075
286,Fri Nov 13 20:05:12 +0000 2015,@tbassnc @TMobile @JohnLegere @52Creative @verizon Interesting. I just got the iPhone 6 Plus though on ATT :( #torn,0.020833333333333332
287,Fri Nov 13 21:33:10 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
288,Sat Nov 14 01:44:24 +0000 2015,@Mr_Bob_Dobalina @comcast Everyone says that they are the WORST. ?,0.0
289,Fri Nov 13 21:54:11 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/wSjTcUcLO2,0.0
290,Fri Nov 13 22:22:36 +0000 2015,@ComcastCares: #mobile_CareXV My on demand is not working,-0.041666666666666664
291,Fri Nov 13 23:31:17 +0000 2015,Yeah but how much is it gonna cost??? https://t.co/0PAuTurVFq,-0.08928571428571429
292,Fri Nov 13 18:56:13 +0000 2015,#Verizon #Tablet ? Verizon launches own-brand Ellipsis 10 tablet ? To follow up? https://t.co/Ju8wCtl31D #Android https://t.co/PBx27xzSHb,0.0625
293,Fri Nov 13 21:40:45 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
294,Fri Nov 13 23:43:37 +0000 2015,Just got real free cell service with #ringplus https://t.co/tH9861xtTS Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.25
295,Fri Nov 13 21:02:40 +0000 2015,@ATT Mobility's CEO talks about the sci-fi future of wearables via @FortuneMagazine https://t.co/VvgQChc827,0.25
296,Fri Nov 13 18:09:15 +0000 2015,RT @_danmast: @icedtori @KatiieFiischer @eriin_x0x @pinarobread_ @ATTCares YOUR CEO RAPES CHILDREN,-0.041666666666666664
297,Fri Nov 13 18:35:25 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.08333333333333333
298,Fri Nov 13 19:29:29 +0000 2015,@comcast #ComcastSUCKS #BunchOfThieves #AlwaysScrewingTheCustomer I'll be complaining to #FCC ONCE AGAIN #BadService #ShittyCustomerService,0.0
299,Fri Nov 13 18:07:30 +0000 2015,@ATTCares I'm sure your script is no different from the bullshit we get when we call. But thanks anyway!,-0.125
300,Fri Nov 13 21:37:08 +0000 2015,@comcastcares router keeps reseting,0.0
301,Fri Nov 13 22:33:25 +0000 2015,"So from not responding, i guess you att company would like to loose a customer that been with you for many years? @ATTCares",0.0
302,Fri Nov 13 23:01:51 +0000 2015,"@TMobileHelp @JohnLegere at&amp;t has shady past(MCI,,Bell). Verizon and at&amp;t are bullys, not for long. Glad I'm on board with t mobile :-)",0.0
303,Fri Nov 13 21:29:06 +0000 2015,@VZWSupport @VZWSupport His credit was severely impacted which will disqualify him for a home loan. @BBBNE_SD_KS_IA,-0.041666666666666664
304,Fri Nov 13 19:34:58 +0000 2015,@comcastcares currently going thru a super painful customer service experience. Internet being down over 24 hours. #comcastdoesntcare,0.0
305,Fri Nov 13 21:53:27 +0000 2015,Also @TMobile? https://t.co/eOhZ9lbY2y,0.0
306,Fri Nov 13 21:56:05 +0000 2015,I+just+entered+to+win+the+new+#HTCOneA9+@ATT,0.125
307,Fri Nov 13 19:15:18 +0000 2015,RT @TriCedu: Don't forget to stop by #TriCWest North Galleria for the @ATT @ItCanWait Driving Simulator today https://t.co/T4MbyllhEi,0.0
